fecha,porcentaje_afectado,AF.12,AF.13,AF.14,AF.15,AF.16,AF.4,AF.5,AF.6,AF.7,AF.8,AF.9,CD.10,CD.13,CD.14,CD.17,CD.6,CD.9,CE.2,CE.3,CE.4,CE.5,CE.6,CE.7,CO.10,CO.5,CO.7,CO.8,CO.9,ED.3,ED.4,LA.1,LA.2,LA.3,MV.3,MV.4,ON.1,ON.3,ON.5,ON.6,ON.7,RH.10,RH.11,RH.3,RH.5,RH.6,RH.7,RH.9,RS.1,RS.2,RS.6,TR.3,TR.7,TR.8,TR.9,ED.1U,MV.1,TP.1,TR.4,ON.4,ED.1P,ED.2U,ED.5P,RH.1,ED.5B,TR.5,CO.1,RH.2,ED.5U,ON.10,CD.7,ON.8,AF.17,TR.1,CE.9,CD.5,AF.1,CO.4,ED.2P,ED.1S,AF.2,CO.6,RS.8,ED.2I,TR.2,ED.1B,ON.2,CD.11,CD.4,CO.2,CD.16,TR.6,CD.3,CE.10,AF.3,CD.2,ED.2S,CE.1,CD.12,ED.1I,CD.8,MV.7,ED.5S,CD.1,ED.5I,ED.2B,MV.2,CD.15,CO.3
2020-11-05,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-05,100.000,,1.000,1.000,,,,0.300,0.300,0.600,,0.300,0.300,0.300,0.300,,0.300,0.300,0.300,0.300,0.300,0.300,0.300,1.000,0.300,,,0.300,,,0.300,,0.300,0.300,,,1.000,,,,1.000,,,,0.300,0.300,0.300,0.600,1.000,,1.000,0.300,0.300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,0.300,0.600,0.300,0.300,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,0.300,1.000,0.300,0.300,,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,0.300,0.600,1.000,,1.000,0.300,0.300,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-08,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-08,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-09,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-09,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-10,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-10,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-14,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-14,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-16,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-16,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-19,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-19,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-21,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-21,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-22,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-22,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-23,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-23,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-24,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-24,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-26,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-26,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-28,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-28,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,70.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-01,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-03,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-06,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-07,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-08,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-10,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-12,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-13,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-14,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,,1.000,,,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-15,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,0.600,0.600,0.300,,1.000,0.600,0.600,0.600,0.600,0.300,0.600,0.300,1.000,0.600,1.000,0.300,0.600,,1.000,0.600,1.000,,0.300,1.000,1.000,1.000,,,,1.000,,,1.000,0.300,0.300,0.600,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,0.600,0.300,0.300,,,0.300,0.300,0.600,0.600,0.300,0.600,0.300,1.000,0.300,1.000,0.300,0.600,,,0.600,,,0.300,1.000,1.000,1.000,,,,1.000,,,,0.300,0.300,0.600,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-17,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,0.600,0.300,0.300,,,0.300,0.300,0.600,0.600,0.300,0.600,0.300,1.000,0.300,1.000,0.300,0.600,,,0.600,,,0.300,1.000,1.000,1.000,,,,1.000,,,,0.300,0.300,0.600,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,0.600,0.300,0.300,,,0.300,0.300,0.600,0.600,0.300,0.600,0.300,1.000,0.300,1.000,0.300,0.600,,,0.600,,,0.300,1.000,1.000,1.000,,,,1.000,,,,0.300,0.300,0.600,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-19,100.000,,1.000,1.000,,,1.000,0.600,0.300,0.600,1.000,0.600,0.300,0.300,,,0.300,0.300,0.600,0.600,0.300,0.600,0.300,1.000,0.300,1.000,0.300,0.600,,,0.600,,,0.300,1.000,1.000,1.000,,,,1.000,,,,0.300,0.300,0.600,0.600,1.000,,1.000,0.300,,1.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
